ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade,Renda_anual_imputada
222,Estudos,Doutorado,São Paulo,77622.0,Espanhol e Ingles,4,28,1996,4,6,False,False,6Q_4B,1990s,77622.0
223,Estudos,Doutorado,São Paulo,30732.0,Ingles,3,17,2006,1,2,False,False,2Q_1B,2000s,30732.0
224,Estudos,Graduação,São Paulo,67466.225,Espanhol e Ingles,1,11,1988,4,5,False,True,5Q_4B,1980s,67466.225
225,Viagem,Graduação,São Paulo,42011.0,Espanhol e Ingles,2,20,2004,2,3,False,False,3Q_2B,2000s,42011.0
226,Trabalho,Graduação,Taubaté,51369.0,Espanhol,1,13,2002,4,3,False,False,3Q_4B,2000s,51369.0
227,Estudos,Graduação,São Paulo,51537.0,Ingles,3,42,1978,3,4,False,False,4Q_3B,<1980,51537.0
228,Estudos,Doutorado,Campinas,79930.0,Ingles,5,22,1998,5,6,False,False,6Q_5B,1990s,79930.0
229,Estudos,Doutorado,São Paulo,34320.0,Ingles,3,15,2012,2,2,False,False,2Q_2B,2010s,34320.0
230,Estudos,Graduação,São Bernardo,35931.419117647056,Espanhol,1,29,1992,2,2,False,True,2Q_2B,1990s,35931.419117647056
231,Estudos,Ensino Médio,São Paulo,81975.0,Espanhol,2,13,1988,5,6,False,False,6Q_5B,1980s,81975.0
232,Viagem,Graduação,São Paulo,38590.0,Espanhol e Ingles,2,52,1997,2,2,False,False,2Q_2B,1990s,38590.0
233,Estudos,Graduação,São Paulo,15033.0,Espanhol,3,16,1977,1,1,False,False,1Q_1B,<1980,15033.0
234,Viagem,Doutorado,São Paulo,60765.025,Ingles,3,11,1991,4,4,False,True,4Q_4B,1990s,60765.025
235,Estudos,Ensino Médio,São Bernardo,22212.0,Espanhol,3,15,2001,1,1,False,False,1Q_1B,2000s,22212.0
236,Viagem,Mestrado,São Paulo,23661.0,Espanhol,1,13,2008,1,1,True,False,1Q_1B,2000s,23661.0
237,Estudos,Doutorado,São Paulo,79761.0,Mandarim,3,81,1984,4,6,False,False,6Q_4B,1980s,79761.0
238,Trabalho,Graduação,São Paulo,7500.0,Ingles,3,15,1999,1,1,False,False,1Q_1B,1990s,7500.0
239,Viagem,Ensino Médio,São Paulo,60765.025,Ingles,4,14,1919,4,4,False,True,4Q_4B,<1980,60765.025
240,Trabalho,Graduação,Campinas,73455.0,Ingles,2,23,1994,5,5,False,False,5Q_5B,1990s,73455.0
241,Viagem,Graduação,Taubaté,64961.0,Ingles,4,22,1984,5,5,False,False,5Q_5B,1980s,64961.0
242,Estudos,Graduação,Campinas,22804.0,Espanhol,3,8,1997,2,1,False,False,1Q_2B,1990s,22804.0
243,Trabalho,Graduação,São Paulo,73687.0,Espanhol,1,14,2016,5,5,False,False,5Q_5B,2010s,73687.0
244,Estudos,Graduação,São Paulo,61074.0,Espanhol e Ingles,3,46,1984,3,4,False,False,4Q_3B,1980s,61074.0
245,Estudos,Doutorado,Campinas,31686.0,Ingles,5,20,1990,2,2,False,False,2Q_2B,1990s,31686.0
246,Estudos,Graduação,São Paulo,80134.0,Ingles,3,27,1998,5,6,False,False,6Q_5B,1990s,80134.0
247,Viagem,Graduação,Taubaté,75027.0,Espanhol,2,6,1979,5,6,False,False,6Q_5B,<1980,75027.0
248,Estudos,Doutorado,Taubaté,67546.0,Ingles,3,38,2014,5,5,False,False,5Q_5B,2010s,67546.0
249,Trabalho,Mestrado,Campinas,65176.0,Ingles,5,34,1995,4,5,False,False,5Q_4B,1990s,65176.0
250,Trabalho,Mestrado,São Paulo,31160.0,Espanhol,3,9,2001,1,2,False,False,2Q_1B,2000s,31160.0
251,Trabalho,Graduação,São Paulo,29938.0,Espanhol,3,8,2011,1,1,False,False,1Q_1B,2010s,29938.0
252,Estudos,Graduação,Campinas,102692.0,Espanhol e Ingles,2,27,2000,5,6,False,False,6Q_5B,2000s,102692.0
253,Viagem,Ensino Médio,São Paulo,26490.0,Espanhol,4,10,1984,1,1,False,False,1Q_1B,1980s,26490.0
254,Estudos,Graduação,São Paulo,75702.0,Ingles,5,1,1993,5,6,False,False,6Q_5B,1990s,75702.0
255,Trabalho,Doutorado,São Paulo,30899.0,Ingles,4,1,2000,1,2,False,False,2Q_1B,2000s,30899.0
256,Trabalho,Doutorado,Campinas,63342.0,Ingles,1,34,1987,5,5,False,False,5Q_5B,1980s,63342.0
257,Estudos,Graduação,São Paulo,45989.0,Espanhol,3,22,1990,3,3,False,False,3Q_3B,1990s,45989.0
258,Viagem,Graduação,São Paulo,22253.544502617802,Espanhol,3,1,1990,1,1,False,True,1Q_1B,1990s,22253.544502617802
259,Trabalho,Doutorado,São Paulo,40737.0,Mandarim,3,87,1983,1,3,False,False,3Q_1B,1980s,40737.0
260,Estudos,Graduação,São Paulo,15287.0,Espanhol,1,13,2005,1,1,False,False,1Q_1B,2000s,15287.0
261,Estudos,Doutorado,Rio Branco,69674.0,Ingles,1,1,1994,5,5,False,False,5Q_5B,1990s,69674.0
262,Viagem,Mestrado,São Paulo,44159.0,Espanhol,2,2,1996,2,3,False,False,3Q_2B,1990s,44159.0
263,Trabalho,Doutorado,São Paulo,37717.0,Espanhol e Ingles,3,21,2004,2,2,False,False,2Q_2B,2000s,37717.0
264,Trabalho,Mestrado,Campinas,43776.0,Espanhol,2,8,1978,2,3,True,False,3Q_2B,<1980,43776.0
265,Estudos,Mestrado,São Bernardo,38179.0,Espanhol,1,15,1992,2,2,True,False,2Q_2B,1990s,38179.0
266,Trabalho,Graduação,São Paulo,80124.0,Ingles,4,17,1989,5,6,False,False,6Q_5B,1980s,80124.0
267,Trabalho,Doutorado,São Bernardo,38097.0,Espanhol e Ingles,1,22,1996,2,2,False,False,2Q_2B,1990s,38097.0
268,Trabalho,Graduação,São Paulo,72940.0,Espanhol e Ingles,3,29,1996,5,5,False,False,5Q_5B,1990s,72940.0
269,Estudos,Graduação,São Paulo,22070.0,Espanhol e Ingles,3,5,1996,1,1,False,False,1Q_1B,1990s,22070.0
270,Trabalho,Graduação,São Bernardo,67466.225,Espanhol e Ingles,3,16,1979,4,5,False,True,5Q_4B,<1980,67466.225
271,Trabalho,Mestrado,São Bernardo,31024.46153846154,Espanhol,5,10,2009,1,2,False,True,2Q_1B,2000s,31024.46153846154
272,Viagem,Doutorado,Campinas,56520.454545454544,Ingles,1,2,2001,4,4,False,True,4Q_4B,2000s,56520.454545454544
273,Estudos,Graduação,Campinas,29315.0,Espanhol,2,5,1986,2,1,False,False,1Q_2B,1980s,29315.0
274,Estudos,Graduação,São Paulo,33378.0,Ingles,4,1,1989,2,2,False,False,2Q_2B,1980s,33378.0
275,Estudos,Doutorado,São Paulo,66313.0,Espanhol e Ingles,5,1,1989,4,5,False,False,5Q_4B,1980s,66313.0
276,Estudos,Graduação,São Bernardo,60765.025,Ingles,5,28,1982,4,4,False,True,4Q_4B,1980s,60765.025
277,Trabalho,Mestrado,São Paulo,83185.41379310345,Ingles,4,31,2007,5,6,False,True,6Q_5B,2000s,83185.41379310345
278,Trabalho,Doutorado,São Bernardo,69867.0,Ingles,2,11,2012,4,5,False,False,5Q_4B,2010s,69867.0
279,Trabalho,Mestrado,São Bernardo,63841.0,Espanhol,4,6,1994,4,5,False,False,5Q_4B,1990s,63841.0
280,Estudos,Ensino Fundamental,Campinas,22253.544502617802,Espanhol,3,13,2007,1,1,False,True,1Q_1B,2000s,22253.544502617802
281,Estudos,Graduação,São Paulo,51369.0,Ingles,4,1,2002,3,3,False,False,3Q_3B,2000s,51369.0
282,Estudos,Graduação,São Paulo,37760.0,Espanhol,3,6,1972,2,2,False,False,2Q_2B,<1980,37760.0
283,Estudos,Doutorado,São Paulo,65640.0,Ingles,1,12,2000,3,5,False,False,5Q_3B,2000s,65640.0
284,Trabalho,Mestrado,São Paulo,44319.0,Ingles,1,26,2001,2,3,False,False,3Q_2B,2000s,44319.0
285,Viagem,Graduação,São Paulo,30631.0,Espanhol,2,11,2000,1,2,False,False,2Q_1B,2000s,30631.0
286,Estudos,Graduação,São Paulo,75278.0,Ingles,3,1,1978,5,6,False,False,6Q_5B,<1980,75278.0
287,Trabalho,Mestrado,São Paulo,50898.0,Espanhol,3,10,1982,3,3,False,False,3Q_3B,1980s,50898.0
288,Viagem,Graduação,São Paulo,79946.0,Espanhol,2,7,1992,5,6,False,False,6Q_5B,1990s,79946.0
289,Trabalho,Mestrado,São Paulo,35416.0,Espanhol,1,21,1975,2,2,False,False,2Q_2B,<1980,35416.0
290,Estudos,Ensino Médio,São Paulo,32414.0,Espanhol,3,13,2010,1,2,False,False,2Q_1B,2010s,32414.0
291,Viagem,Graduação,São Paulo,38361.0,Espanhol,2,1,1995,1,2,False,False,2Q_1B,1990s,38361.0
292,Viagem,Graduação,São Bernardo,82497.0,Ingles,3,23,2006,5,6,False,False,6Q_5B,2000s,82497.0
293,Estudos,Graduação,São Paulo,16626.0,Espanhol,1,11,1997,1,1,False,False,1Q_1B,1990s,16626.0
294,Trabalho,Graduação,São Paulo,29672.0,Espanhol,3,7,1991,1,1,False,False,1Q_1B,1990s,29672.0
295,Trabalho,Mestrado,São Paulo,55629.56934306569,Mandarim,3,85,1978,3,4,False,True,4Q_3B,<1980,55629.56934306569
296,Estudos,Ensino Médio,São Bernardo,35388.0,Espanhol e Ingles,4,26,2014,2,2,False,False,2Q_2B,2010s,35388.0
297,Viagem,Mestrado,São Paulo,42386.0,Espanhol,1,14,2012,2,3,False,False,3Q_2B,2010s,42386.0
298,Viagem,Graduação,São Paulo,68627.0,Ingles,4,20,2008,4,5,False,False,5Q_4B,2000s,68627.0
299,Viagem,Doutorado,São Paulo,57912.0,Espanhol e Ingles,3,30,1991,2,4,False,False,4Q_2B,1990s,57912.0
300,Estudos,Graduação,São Paulo,35246.0,Espanhol,4,6,1984,1,2,False,False,2Q_1B,1980s,35246.0
301,Estudos,Ensino Médio,São Paulo,58821.0,Ingles,2,29,1982,4,4,False,False,4Q_4B,1980s,58821.0
302,Trabalho,Doutorado,São Paulo,48080.93700787402,Ingles,5,22,2004,3,3,False,True,3Q_3B,2000s,48080.93700787402
303,Viagem,Graduação,São Paulo,39747.0,Espanhol,5,9,2014,2,2,False,False,2Q_2B,2010s,39747.0
304,Viagem,Graduação,São Bernardo,23976.0,Espanhol,4,13,2010,1,1,False,False,1Q_1B,2010s,23976.0
305,Viagem,Mestrado,Taubaté,79934.6888888889,Ingles,3,5,1987,5,6,False,True,6Q_5B,1980s,79934.6888888889
306,Estudos,Graduação,São Paulo,27038.0,Espanhol,2,14,1992,1,1,False,False,1Q_1B,1990s,27038.0
307,Estudos,Graduação,São Paulo,77457.0,Ingles,3,38,1973,5,6,False,False,6Q_5B,<1980,77457.0
308,Trabalho,Mestrado,São Bernardo,64100.0,Espanhol e Ingles,2,13,1990,4,5,False,False,5Q_4B,1990s,64100.0
309,Trabalho,Mestrado,São Paulo,42974.15094339623,Espanhol,1,4,2018,2,3,False,True,3Q_2B,2010s,42974.15094339623
310,Viagem,Graduação,São Paulo,22253.544502617802,Espanhol,4,8,2002,1,1,False,True,1Q_1B,2000s,22253.544502617802
311,Viagem,Graduação,São Paulo,22574.0,Espanhol,2,8,1993,1,1,False,False,1Q_1B,1990s,22574.0
312,Estudos,Graduação,São Paulo,52247.25135379061,Ingles,4,18,2015,3,1,False,False,1Q_3B,2010s,52247.25135379061
313,Trabalho,Mestrado,Taubaté,70893.0,Espanhol,5,7,2002,5,5,False,False,5Q_5B,2000s,70893.0
314,Estudos,Graduação,São Bernardo,54198.0,Espanhol,5,19,1992,3,4,False,False,4Q_3B,1990s,54198.0
315,Viagem,Mestrado,São Paulo,28839.0,Espanhol,4,12,1982,1,1,False,False,1Q_1B,1980s,28839.0
316,Estudos,Graduação,São Paulo,40321.0,Espanhol e Ingles,4,44,1998,2,3,False,False,3Q_2B,1990s,40321.0
317,Viagem,Graduação,São Paulo,66503.0,Ingles,2,20,2011,4,5,False,False,5Q_4B,2010s,66503.0
318,Trabalho,Graduação,São Paulo,30833.0,Espanhol,2,4,1977,1,2,False,False,2Q_1B,<1980,30833.0
319,Trabalho,Graduação,São Paulo,52247.25135379061,Ingles,1,6,1996,3,1,False,False,1Q_3B,1990s,52247.25135379061
320,Estudos,Graduação,São Paulo,64795.0,Ingles,4,13,1997,4,5,False,False,5Q_4B,1990s,64795.0
321,Trabalho,Graduação,São Bernardo,34421.0,Espanhol,2,15,2000,2,2,False,False,2Q_2B,2000s,34421.0
322,Trabalho,Doutorado,São Paulo,47025.0,Ingles,4,7,1991,3,3,False,False,3Q_3B,1990s,47025.0
323,Trabalho,Doutorado,São Paulo,64325.0,Ingles,2,17,1987,4,5,False,False,5Q_4B,1980s,64325.0
324,Trabalho,Graduação,Taubaté,40464.0,Ingles,5,46,1979,3,3,False,False,3Q_3B,<1980,40464.0
325,Viagem,Graduação,São Bernardo,62187.0,Ingles,2,1,1983,4,4,False,False,4Q_4B,1980s,62187.0
326,Trabalho,Doutorado,São Paulo,14849.0,Ingles,3,1,2002,1,1,False,False,1Q_1B,2000s,14849.0
327,Estudos,Graduação,São Paulo,27255.0,Espanhol,4,21,2010,1,1,False,False,1Q_1B,2010s,27255.0
328,Trabalho,Doutorado,São Paulo,54432.0,Ingles,5,42,1976,3,4,False,False,4Q_3B,<1980,54432.0
329,Viagem,Doutorado,São Paulo,29999.0,Ingles,3,17,2012,1,1,False,False,1Q_1B,2010s,29999.0
330,Viagem,Graduação,São Paulo,24072.0,Espanhol,2,15,2009,1,1,False,False,1Q_1B,2000s,24072.0
331,Trabalho,Doutorado,São Bernardo,33996.0,Ingles,3,10,2015,2,2,False,False,2Q_2B,2010s,33996.0
332,Trabalho,Doutorado,São Paulo,66334.0,Mandarim,4,92,1982,3,5,False,False,5Q_3B,1980s,66334.0
333,Trabalho,Mestrado,São Paulo,35178.0,Ingles,3,36,1997,2,2,False,False,2Q_2B,1990s,35178.0
334,Viagem,Graduação,São Paulo,22010.0,Espanhol,1,2,2009,1,1,False,False,1Q_1B,2000s,22010.0
335,Estudos,Graduação,São Paulo,62204.0,Ingles,2,11,1986,3,4,False,False,4Q_3B,1980s,62204.0
336,Viagem,Graduação,Campinas,75693.0,Ingles,5,47,1994,5,6,False,False,6Q_5B,1990s,75693.0
337,Trabalho,Graduação,São Bernardo,30675.0,Espanhol,3,8,1998,1,2,False,False,2Q_1B,1990s,30675.0
338,Estudos,Graduação,São Paulo,83003.0,Ingles,3,30,1991,5,6,False,False,6Q_5B,1990s,83003.0
339,Trabalho,Doutorado,São Paulo,83532.0,Mandarim,4,85,1925,4,6,False,False,6Q_4B,<1980,83532.0
340,Trabalho,Graduação,São Paulo,68655.0,Espanhol e Ingles,4,2,2014,4,5,True,False,5Q_4B,2010s,68655.0
341,Estudos,Graduação,São Paulo,41411.0,Espanhol,4,16,2012,2,3,False,False,3Q_2B,2010s,41411.0
342,Trabalho,Doutorado,São Paulo,55212.0,Ingles,2,13,1995,3,4,False,False,4Q_3B,1990s,55212.0
343,Trabalho,Doutorado,São Paulo,59292.0,Ingles,2,52,1976,4,4,False,False,4Q_4B,<1980,59292.0
344,Viagem,Ensino Fundamental,São Paulo,22253.544502617802,Ingles,1,11,1999,1,1,False,True,1Q_1B,1990s,22253.544502617802
345,Estudos,Graduação,São Paulo,82623.0,Ingles,4,31,1978,5,6,False,False,6Q_5B,<1980,82623.0
346,Estudos,Graduação,São Paulo,44300.0,Espanhol,3,6,1991,2,3,False,False,3Q_2B,1990s,44300.0
347,Viagem,Graduação,São Paulo,84835.0,Ingles,3,24,1996,4,6,False,False,6Q_4B,1990s,84835.0
348,Estudos,Graduação,São Paulo,33285.46511627907,Espanhol,3,12,1997,1,2,False,True,2Q_1B,1990s,33285.46511627907
349,Trabalho,Mestrado,São Paulo,33181.0,Espanhol e Ingles,4,1,2002,2,2,False,False,2Q_2B,2000s,33181.0
350,Estudos,Graduação,São Paulo,71113.0,Ingles,3,40,1983,4,5,False,False,5Q_4B,1980s,71113.0
351,Viagem,Graduação,Campinas,71952.0,Ingles,5,43,2012,5,5,False,False,5Q_5B,2010s,71952.0
352,Trabalho,Doutorado,São Paulo,69759.0,Ingles,2,20,1992,4,5,False,False,5Q_4B,1990s,69759.0
353,Trabalho,Graduação,São Paulo,72099.0,Ingles,4,9,2000,5,5,False,False,5Q_5B,2000s,72099.0
354,Trabalho,Doutorado,São Paulo,60000.0,Ingles,4,27,2002,3,4,False,False,4Q_3B,2000s,60000.0
355,Trabalho,Graduação,São Paulo,38643.0,Espanhol,1,14,2004,2,2,False,False,2Q_2B,2000s,38643.0
356,Estudos,Graduação,São Paulo,50737.0,Espanhol,3,5,1981,2,3,False,False,3Q_2B,1980s,50737.0
357,Trabalho,Doutorado,São Paulo,68462.0,Ingles,4,10,1995,4,5,False,False,5Q_4B,1990s,68462.0
358,Trabalho,Mestrado,Campinas,68978.78571428571,Ingles,4,50,1969,5,5,False,True,5Q_5B,<1980,68978.78571428571
359,Estudos,Doutorado,São Paulo,46681.0,Ingles,4,22,1974,3,3,False,False,3Q_3B,<1980,46681.0
360,Viagem,Graduação,São Paulo,78618.0,Ingles,3,15,1983,5,6,False,False,6Q_5B,1980s,78618.0
361,Trabalho,Doutorado,São Paulo,62187.0,Espanhol e Ingles,2,23,1995,4,4,False,False,4Q_4B,1990s,62187.0
362,Estudos,Graduação,São Paulo,28442.0,Espanhol,5,10,2004,1,1,False,False,1Q_1B,2000s,28442.0
363,Trabalho,Doutorado,São Paulo,37717.0,Ingles,1,23,2004,2,2,False,False,2Q_2B,2000s,37717.0
364,Trabalho,Graduação,Campinas,51479.0,Ingles,5,1,1993,4,4,False,False,4Q_4B,1990s,51479.0
365,Trabalho,Graduação,São Paulo,54803.0,Espanhol,1,1,1995,3,4,False,False,4Q_3B,1990s,54803.0
366,Viagem,Graduação,Taubaté,79530.0,Ingles,3,5,1986,5,6,False,False,6Q_5B,1980s,79530.0
367,Trabalho,Graduação,Campinas,31615.0,Ingles,4,38,2002,2,2,False,False,2Q_2B,2000s,31615.0
368,Estudos,Graduação,São Paulo,72025.0,Espanhol,2,5,1988,5,5,False,False,5Q_5B,1980s,72025.0
369,Trabalho,Doutorado,São Paulo,52614.0,Espanhol e Ingles,3,36,2001,2,4,False,False,4Q_2B,2000s,52614.0
370,Viagem,Ensino Médio,São Paulo,35684.0,Espanhol,4,9,2010,2,2,False,False,2Q_2B,2010s,35684.0
371,Viagem,Graduação,São Paulo,48178.0,Espanhol,3,4,2001,2,3,False,False,3Q_2B,2000s,48178.0
372,Trabalho,Mestrado,São Paulo,29548.0,Espanhol e Ingles,2,45,1996,1,1,False,False,1Q_1B,1990s,29548.0
373,Estudos,Graduação,São Paulo,63810.0,Ingles,2,10,1992,4,5,False,False,5Q_4B,1990s,63810.0
374,Trabalho,Doutorado,São Paulo,33285.46511627907,Ingles,4,4,1998,1,2,False,True,2Q_1B,1990s,33285.46511627907
375,Trabalho,Mestrado,São Paulo,46098.0,Espanhol,3,18,2001,3,3,True,False,3Q_3B,2000s,46098.0
376,Viagem,Graduação,São Bernardo,22585.0,Espanhol,3,3,1996,1,1,False,False,1Q_1B,1990s,22585.0
377,Trabalho,Graduação,São Paulo,30279.0,Espanhol,2,8,2015,1,2,False,False,2Q_1B,2010s,30279.0
378,Viagem,Doutorado,São Bernardo,67466.225,Ingles,3,28,1987,4,5,False,True,5Q_4B,1980s,67466.225
379,Estudos,Graduação,São Paulo,30822.0,Espanhol,2,11,1995,1,2,False,False,2Q_1B,1990s,30822.0
380,Trabalho,Doutorado,São Paulo,33581.0,Espanhol e Ingles,2,13,1995,2,2,False,False,2Q_2B,1990s,33581.0
381,Estudos,Graduação,São Paulo,19986.0,Espanhol,4,17,2011,1,1,False,False,1Q_1B,2010s,19986.0
382,Estudos,Graduação,São Paulo,27421.0,Espanhol,4,3,1980,1,1,False,False,1Q_1B,1980s,27421.0
383,Estudos,Ensino Médio,Campinas,35688.0,Ingles,3,38,1999,2,2,False,False,2Q_2B,1990s,35688.0
384,Trabalho,Mestrado,São Bernardo,36143.0,Espanhol,4,16,2007,2,2,False,False,2Q_2B,2000s,36143.0
385,Estudos,Graduação,São Bernardo,10245.0,Espanhol,4,10,1997,1,1,False,False,1Q_1B,1990s,10245.0
386,Trabalho,Mestrado,São Paulo,43795.0,Espanhol e Ingles,1,36,1994,2,3,False,False,3Q_2B,1990s,43795.0
387,Viagem,Graduação,São Paulo,67466.225,Espanhol e Ingles,3,19,1986,4,5,False,True,5Q_4B,1980s,67466.225
388,Trabalho,Graduação,São Bernardo,38823.0,Espanhol,2,5,1975,2,2,False,False,2Q_2B,<1980,38823.0
389,Estudos,Doutorado,São Bernardo,83664.0,Ingles,2,31,1994,5,6,False,False,6Q_5B,1990s,83664.0
390,Trabalho,Graduação,Rio Branco,90300.0,Espanhol,5,12,2005,5,6,False,False,6Q_5B,2000s,90300.0
391,Trabalho,Mestrado,São Paulo,62499.0,Ingles,4,35,2005,4,4,True,False,4Q_4B,2000s,62499.0
392,Trabalho,Graduação,São Paulo,74293.0,Ingles,3,9,2019,5,5,False,False,5Q_5B,2010s,74293.0
393,Estudos,Doutorado,São Bernardo,51012.0,Ingles,3,1,1972,3,3,False,False,3Q_3B,<1980,51012.0
394,Trabalho,Mestrado,São Paulo,64973.0,Ingles,1,43,1994,4,5,False,True,5Q_4B,1990s,64973.0
395,Trabalho,Doutorado,Campinas,68682.0,Ingles,1,15,2017,5,5,False,False,5Q_5B,2010s,68682.0
396,Trabalho,Graduação,Campinas,43824.0,Espanhol,3,11,1997,2,3,False,False,3Q_2B,1990s,43824.0
397,Trabalho,Graduação,São Paulo,15345.0,Espanhol,3,7,2010,1,1,False,False,1Q_1B,2010s,15345.0
398,Trabalho,Graduação,São Bernardo,23442.0,Espanhol,3,10,2013,1,1,False,False,1Q_1B,2010s,23442.0
399,Estudos,Ensino Médio,São Bernardo,14515.0,Espanhol,3,8,2006,1,1,False,False,1Q_1B,2000s,14515.0
400,Viagem,Ensino Médio,São Paulo,31395.0,Espanhol,4,11,1982,1,2,False,False,2Q_1B,1980s,31395.0
401,Estudos,Graduação,Campinas,75276.0,Ingles,3,16,1991,5,6,False,False,6Q_5B,1990s,75276.0
402,Estudos,Graduação,São Paulo,42373.0,Ingles,3,40,2000,2,3,False,False,3Q_2B,2000s,42373.0
403,Trabalho,Graduação,São Bernardo,30507.0,Espanhol,2,13,1986,1,2,False,False,2Q_1B,1980s,30507.0
404,Trabalho,Doutorado,São Paulo,55521.0,Ingles,3,28,1981,3,4,False,False,4Q_3B,1980s,55521.0
405,Trabalho,Graduação,Campinas,48006.0,Espanhol,2,18,1991,3,3,False,False,3Q_3B,1990s,48006.0
406,Estudos,Doutorado,São Paulo,27213.0,Espanhol e Ingles,2,17,1998,1,1,False,False,1Q_1B,1990s,27213.0
407,Trabalho,Doutorado,São Paulo,65808.0,Ingles,4,27,1997,3,5,False,False,5Q_3B,1990s,65808.0
408,Trabalho,Doutorado,Campinas,30351.0,Ingles,4,52,2000,2,2,False,False,2Q_2B,2000s,30351.0
409,Trabalho,Graduação,São Paulo,50437.0,Espanhol,1,4,1989,2,3,False,False,3Q_2B,1980s,50437.0
410,Trabalho,Ensino Médio,São Paulo,23616.0,Espanhol,3,21,2008,1,1,True,False,1Q_1B,2000s,23616.0
411,Trabalho,Graduação,Taubaté,53858.0,Espanhol,1,1,2002,4,4,False,False,4Q_4B,2000s,53858.0
412,Trabalho,Doutorado,Taubaté,66465.0,Ingles,4,10,1981,5,5,False,False,5Q_5B,1980s,66465.0
413,Estudos,Graduação,São Paulo,46923.0,Espanhol,2,9,2013,3,3,False,False,3Q_3B,2010s,46923.0
414,Estudos,Graduação,São Paulo,75072.0,Ingles,1,34,1988,5,6,False,False,6Q_5B,1980s,75072.0
415,Estudos,Doutorado,São Paulo,75865.0,Ingles,3,21,1969,5,6,False,False,6Q_5B,<1980,75865.0
416,Estudos,Ensino Médio,São Paulo,19789.0,Ingles,2,24,2001,1,1,False,False,1Q_1B,2000s,19789.0
417,Viagem,Graduação,São Paulo,80134.0,Espanhol,2,13,2020,5,6,False,False,6Q_5B,2010s,80134.0
418,Viagem,Graduação,São Paulo,91065.0,Ingles,2,43,2007,5,6,False,False,6Q_5B,2000s,91065.0
419,Trabalho,Mestrado,São Bernardo,49505.0,Espanhol,2,11,1997,3,3,False,False,3Q_3B,1990s,49505.0
420,Trabalho,Doutorado,São Bernardo,37401.0,Ingles,5,28,1999,2,2,False,False,2Q_2B,1990s,37401.0
421,Trabalho,Graduação,São Bernardo,30096.0,Espanhol e Ingles,2,33,2009,1,2,False,False,2Q_1B,2000s,30096.0
422,Trabalho,Mestrado,São Paulo,18492.0,Espanhol,3,7,2008,1,1,False,False,1Q_1B,2000s,18492.0
423,Viagem,Mestrado,São Paulo,79934.6888888889,Espanhol,1,9,2000,5,6,False,True,6Q_5B,2000s,79934.6888888889
424,Trabalho,Doutorado,São Paulo,93027.0,Ingles,3,28,1967,4,6,False,False,6Q_4B,<1980,93027.0
425,Trabalho,Graduação,São Paulo,48686.0,Ingles,3,36,1979,3,3,False,False,3Q_3B,<1980,48686.0
426,Trabalho,Graduação,São Paulo,92910.0,Ingles,4,15,2012,5,6,False,False,6Q_5B,2010s,92910.0
427,Estudos,Graduação,Campinas,75433.0,Espanhol e Ingles,3,30,2015,5,6,False,False,6Q_5B,2010s,75433.0
428,Estudos,Ensino Médio,São Paulo,10404.0,Espanhol,1,8,2015,1,1,False,False,1Q_1B,2010s,10404.0
429,Estudos,Graduação,São Paulo,61314.0,Ingles,1,7,1994,4,4,False,False,4Q_4B,1990s,61314.0
430,Viagem,Doutorado,São Paulo,84865.0,Mandarim,3,83,1987,5,6,False,False,6Q_5B,1980s,84865.0
431,Estudos,Graduação,São Bernardo,42387.0,Espanhol,4,7,2015,2,3,False,False,3Q_2B,2010s,42387.0
432,Viagem,Ensino Médio,São Paulo,67309.0,Ingles,3,4,1993,4,5,False,False,5Q_4B,1990s,67309.0
433,Viagem,Graduação,São Paulo,75236.0,Ingles,3,1,1990,5,6,False,False,6Q_5B,1990s,75236.0
434,Viagem,Graduação,São Paulo,30015.0,Espanhol,2,14,1996,1,2,False,False,2Q_1B,1990s,30015.0
435,Trabalho,Mestrado,São Bernardo,48080.93700787402,Mandarim,4,97,1982,3,3,False,True,3Q_3B,1980s,48080.93700787402
436,Estudos,Graduação,São Paulo,67272.0,Espanhol,1,12,1992,3,5,False,False,5Q_3B,1990s,67272.0
437,Trabalho,Mestrado,São Bernardo,51529.0,Ingles,1,51,1975,3,4,False,False,4Q_3B,<1980,51529.0
438,Viagem,Doutorado,São Bernardo,32011.0,Ingles,3,3,1997,1,2,False,False,2Q_1B,1990s,32011.0
439,Viagem,Ensino Médio,São Paulo,22253.544502617802,Espanhol,2,7,2012,1,1,False,True,1Q_1B,2010s,22253.544502617802
440,Estudos,Graduação,São Paulo,14133.714285714286,Espanhol,3,14,2015,1,1,False,True,1Q_1B,2010s,14133.714285714286
441,Estudos,Doutorado,Rio Branco,60765.025,Ingles,4,17,1974,4,4,False,True,4Q_4B,<1980,60765.025
442,Viagem,Graduação,São Paulo,18100.0,Espanhol,1,12,1972,1,1,False,False,1Q_1B,<1980,18100.0
443,Trabalho,Graduação,São Paulo,30279.0,Espanhol e Ingles,1,1,2015,1,2,False,False,2Q_1B,2010s,30279.0
444,Estudos,Ensino Médio,São Bernardo,20130.0,Espanhol,3,14,2000,1,1,False,False,1Q_1B,2000s,20130.0
445,Viagem,Graduação,Campinas,23295.0,Espanhol,1,13,1985,2,1,False,False,1Q_2B,1980s,23295.0
